Hip,Hab?,Display Name,Spectral Class,Distance,Xg,Yg,Zg,AbsMag
46273,,Hip 46273,K0,314.5,-154.1,-213.7,171.7,-0.9078644
51659,,Hip 51659,K0,314.5,-70.8,-217.1,216.1,-0.3678644
58117,,65 Ursae Majoris,A1spe...,314.5,-102.4,61.3,291,-0.4578644
66251,,Hip 66251,K5III:,314.5,-118.6,208.4,203.4,-1.0278644
76422,,Hip 76422,K3III,314.5,232.2,-206.6,-47.8,-0.6578644
90720,,Hip 90720,K2,314.5,104,274.3,113.2,-0.4978644
95732,,Hip 95732,B6III,314.5,239.9,199.8,-37.5,-1.6478644
98504,,Hip 98504,B9,314.5,147.9,276.9,-18.4,-0.0078644
112277,,Hip 112277,K2,314.5,-79.9,303.1,-25.1,0.0021356
8704,,1 Persei,B1.5V,315.5,-207.9,234.4,-36.8,-1.964703689
11336,,Hip 11336,A3,315.5,-225.7,138.1,-171.7,-0.394703689
17889,,Hip 17889,M5/M6III,315.5,-28,-207,-236.4,-0.044703689
25207,,Hip 25207,B8,315.5,-306.3,-44.3,-61.2,-0.224703689
27657,,Hip 27657,B9,315.5,-239.5,-179.2,-100.2,-0.294703689
32724,,Hip 32724,K2,315.5,-243.5,-199.5,-20.7,-0.354703689
33804,,Hip 33804,B2/B3III/IV,315.5,-171.3,-260,-50.5,-1.854703689
34266,,Hip 34266,K8III,315.5,-299.3,-63.3,76.9,-0.604703689
38737,,Hip 38737,B6V,315.5,-51.9,-307.2,-49.3,-0.754703689
38994,,Hip 38994,B2IVnpe,315.5,20.8,-302.8,-85.9,-1.724703689
39595,,Hip 39595,B9,315.5,-195.9,-239.2,62.5,-0.524703689
42795,,45 Cancri,A3V+...,315.5,-225.9,-151.3,160,-1.874703689
46030,,Hip 46030,K5,315.5,-199.5,146.7,195.5,-0.134703689
51450,,Hip 51450,G3/G5III,315.5,27.2,-301.9,87.4,-0.024703689
55936,,Hip 55936,M4IIIvar,315.5,-123.3,44.6,286.9,-0.814703689
60474,,Hip 60474,K0III,315.5,93.6,-210.2,215.8,-0.044703689
62680,,Hip 62680,K5III,315.5,170.5,-264.2,25.9,-0.414703689
62880,,Hip 62880,K3III,315.5,158.9,-241.8,125.7,-0.644703689
74633,,Hip 74633,M...,315.5,224.8,-7.2,221.2,-0.024703689
75467,,Hip 75467,B9V,315.5,201,-226.4,-88.6,-0.264703689
78260,,Hip 78260,K5,315.5,137.2,154.6,238.2,-0.124703689
88331,,96 Herculis,B3IV,315.5,203,216.5,106.8,-2.244703689
88523,,Hip 88523,B5Vn...,315.5,308.2,-44.6,-50.5,-0.304703689
88722,,Hip 88722,M...,315.5,94.6,267.3,138.3,-0.124703689
93736,,Hip 93736,K4III,315.5,300.3,56.4,-78.5,-0.124703689
94052,,Hip 94052,K3III,315.5,145.8,274.5,54.1,-0.714703689
102284,,Hip 102284,B9,315.5,-13.3,312.2,43.1,-0.534703689
105260,,Hip 105260,K4/K5III,315.5,224,12.7,-221.8,-0.004703689
108477,,Hip 108477,K0III,315.5,156,145.9,-232.1,-0.024703689
113641,,Hip 113641,G8IIIp,315.5,101,97.9,-282.4,-0.004703689
116657,,Hip 116657,B9,315.5,-96.8,283.3,-99.4,-0.584703689
117888,,Hip 117888,K3III,315.5,-59.6,226.3,-211.6,-0.574703689
720,,Hip 720,M2III,316.5,31.8,50.4,-310.8,-0.371564587
4500,,Hip 4500,G5,316.5,-90.4,123.7,-276.9,-0.531564587
14797,,Hip 14797,F6III,316.5,-175.5,-53.4,-257.9,-1.141564587
19672,,Hip 19672,B9IIIsp...,316.5,-293.7,39.1,-111.1,-1.361564587
23370,,Hip 23370,G5,316.5,-238.8,-138.8,-154.4,-0.111564587
23883,,105 Tau,B2Ve,316.5,-310.5,-7.3,-60.8,-1.661564587
28787,,Hip 28787,B8,316.5,-311.2,34.9,45.4,-0.571564587
35912,,Hip 35912,K5III,316.5,-174.5,-263.4,-17.7,-0.231564587
40007,,Hip 40007,K0,316.5,-268,-79.5,148.4,-1.061564587
40092,,Hip 40092,K0/K1III,316.5,-86.7,-304.2,-9.3,-0.241564587
44982,,Hip 44982,A0V,316.5,-90.1,-292.3,81.1,-0.461564587
50664,,Hip 50664,K5III,316.5,45.5,-310.1,44,-0.861564587
56937,,Hip 56937,K1III,316.5,141.4,-280,-42.1,-0.231564587
71239,,Hip 71239,A2IV,316.5,240.5,-184.1,91.6,-0.911564587
79783,,Hip 79783,K2,316.5,193.3,132.1,212.9,-0.061564587
80166,,Hip 80166,K2,316.5,216,116.5,199.8,-0.111564587
82351,,Hip 82351,M2/M3III,316.5,306.4,-7.3,78.8,-0.221564587
83422,,Hip 83422,K2III,316.5,312.1,-20.4,48.4,-0.111564587
87529,,Hip 87529,B9III,316.5,314.6,-24.4,-24.6,-0.951564587
89463,,Hip 89463,B9IV,316.5,313,-9.9,-45.7,-0.581564587
94722,,Hip 94722,K2,316.5,281,133.1,-59.1,-0.011564587
98536,,Hip 98536,K0III,316.5,251,-96.3,-167.1,-0.011564587
103546,,Hip 103546,G0p,316.5,24.5,315.5,-5.1,-0.061564587
108479,,Hip 108479,K5III,316.5,195,-3.5,-249.2,-0.731564587
117931,,Hip 117931,B6/B7,316.5,71,10.1,-308.2,-1.411564587
744,,Hip 744,B5V,317.5,99.7,-85.3,-289.1,-0.458447231
3894,,Hip 3894,M4III,317.5,87.9,-133.7,-274.2,-0.318447231
7812,,Hip 7812,B9,317.5,-200.4,245.6,-17.8,-0.538447231
8870,,Hip 8870,M0III,317.5,51.7,-163.6,-267.1,-0.168447231
10028,,Hip 10028,B9,317.5,-223.8,201.1,-101.3,-0.348447231
18081,,Hip 18081,B1V,317.5,-288.4,103.6,-82.9,-1.728447231
18660,,Hip 18660,B9,317.5,-253.4,-36.2,-187.8,-0.238447231
27714,,Hip 27714,K0,317.5,-256.1,158.2,101,-0.048447231
30595,,Hip 30595,G9III,317.5,-262.5,-173.7,-41.2,-1.178447231
37404,,Hip 37404,K0,317.5,-273,-132.5,93.1,-1.278447231
38437,,Hip 38437,K2,317.5,-257.5,90.9,161.9,-0.168447231
42071,,Hip 42071,K3III,317.5,-113.2,-293.4,43.4,-1.108447231
48375,,Hip 48375,M2III:,317.5,-99.7,-250.5,167.7,-1.028447231
61334,,Hip 61334,G8IIICN...,317.5,-71.9,80.8,298.5,-0.228447231
61966,,Hip 61966,B6IV,317.5,166.8,-269.6,17.5,-2.598447231
70574,,Tau 1 Lupi,B2IV,317.5,235.2,-197.9,79.5,-2.948447231
73154,,Hip 73154,M2III,317.5,248.5,-194,37.1,-0.908447231
81942,,Hip 81942,A0,317.5,269.4,80.4,147.4,-0.098447231
92008,,Hip 92008,K3III,317.5,264.3,-125.8,-123,-1.468447231
96225,,Hip 96225,K2III,317.5,155.8,276.2,16,-0.128447231
101799,,Hip 101799,B9V,317.5,239.2,129.6,-163.5,-0.418447231
17584,,Hip 17584,B6V,318.5,-279.1,148.3,-39.4,-1.85535176
24840,,Hip 24840,M5III,318.5,-185.3,-202.3,-161.8,-0.57535176
26069,,Beta Doradus,F6Ia,318.5,8.1,-267.7,-172.4,-3.75535176
28986,,Hip 28986,K2,318.5,-277.7,-146.1,-54.4,-0.25535176
30004,,Hip 30004,B8III/IV,318.5,-184.7,-240.3,-97.7,-0.47535176
36539,,Hip 36539,K2,318.5,-218.8,-230.3,22.5,-0.91535176
42505,,Hip 42505,B8IV,318.5,30.6,-311.3,-59.6,-0.73535176
45121,,Hip 45121,B2.5IV,318.5,38.6,-314,-36.8,-0.92535176
48800,,Hip 48800,B9V,318.5,36,-315.7,21.4,-0.26535176
50210,,Hip 50210,K3III,318.5,31.4,-312.1,55.3,-0.92535176
50879,,Hip 50879,K0,318.5,-170.7,192.3,188,-0.19535176
57981,,Hip 57981,K0III,318.5,118.9,-283.7,82.3,-0.29535176
91119,,Hip 91119,B5Vn,318.5,137.2,269.9,98.6,-1.41535176
95051,,Hip 95051,B9,318.5,134.3,284.9,46.8,-0.67535176
97580,,Hip 97580,K1III,318.5,228.4,-152.6,-161.2,-0.25535176
98490,,Hip 98490,A0,318.5,82.2,306.5,26.5,-0.30535176
100242,,Hip 100242,B8,318.5,112.8,297.1,-20.6,-0.73535176
105955,,Hip 105955,A0,318.5,-8.1,318.1,-12.3,-0.02535176
111564,,Hip 111564,K2III,318.5,172.8,-160.4,-214.1,-0.37535176
113799,,Hip 113799,K0III,318.5,154.2,-77,-267.8,-0.26535176
8609,,Hip 8609,B8,319.5,-212.3,225.4,-78.6,-0.252278312
15108,,Hip 15108,K3III,319.5,21,-207,-242.4,-0.772278312
15871,,Hip 15871,K5,319.5,-274.2,144.7,-77.2,-0.162278312
32571,,Hip 32571,M...,319.5,-307.4,-71.4,49.7,-0.712278312
33575,,Hip 33575,B2V,319.5,-173.5,-262.7,-54.4,-1.932278312
47943,,Hip 47943,M1III,319.5,-156.3,-180.7,212.1,-1.722278312
49794,,Hip 49794,K3III,319.5,29.8,-314.3,49.3,-0.182278312
51232,,Hip 51232,F2II,319.5,83.9,-308.2,-5,-3.712278312
51870,,Hip 51870,A2/A3IV/V,319.5,62.4,-310.3,43.8,-0.572278312
77272,,Hip 77272,K3III,319.5,10.2,214.7,236.3,-1.582278312
79225,,Hip 79225,G8II-III,319.5,164.3,150.8,228.8,-0.112278312
80212,,Hip 80212,G2Ib,319.5,295.5,-119.2,22.9,-1.632278312
87522,,Hip 87522,G8/K0II,319.5,284,-121.8,-81,-1.012278312
94481,,20 Eta Lyrae,B2.5IV,319.5,103.4,294,70.5,-3.092278312
95999,,Hip 95999,K4/K5III,319.5,235.8,-151.3,-153.5,-1.542278312
100784,,Hip 100784,B8,319.5,62.6,313.2,7.5,-0.872278312
102155,,Hip 102155,B8II-III,319.5,47,316,-1.5,-1.842278312
106151,,Hip 106151,A0,319.5,37.2,310.9,-63.3,-0.232278312
108817,,Hip 108817,K3III,319.5,178.8,74.3,-254.1,-0.612278312
116307,,Hip 116307,M3III,319.5,-41.7,246.5,-198.9,-1.422278312
3736,,Hip 3736,A0,320.5,-168.3,265.3,-63.5,-0.66922703
5075,,Hip 5075,M2III,320.5,-134.7,174.7,-232.5,-0.32922703
7989,,Hip 7989,K2II,320.5,-202.5,248.3,-9.5,-0.54922703
11900,,Hip 11900,B9V,320.5,51.3,-196.2,-248.2,-0.73922703
18957,,40 Tau,B3V,320.5,-266.8,-24.8,-175.8,-2.20922703
20075,,Hip 20075,M4III,320.5,-188.7,-141.5,-217,-1.52922703
21517,,Hip 21517,F5Ib,320.5,-303.5,2.7,-102.9,-1.03922703
26169,,Hip 26169,M2/M3III,320.5,70.5,-264.7,-166.5,-1.73922703
26893,,Hip 26893,K0,320.5,-280.4,-130.2,-84.4,-0.67922703
31557,,Hip 31557,K1III,320.5,-175.5,-255.3,-82.1,-0.06922703
32431,,Hip 32431,G8V,320.5,-310.1,-62.4,52,-1.01922703
36775,,Hip 36775,M1III,320.5,-76.3,-305.1,-61.5,-0.84922703
38310,,Hip 38310,B8/B9Ib/II,320.5,12.8,-307.6,-89.1,-0.21922703
39070,,Hip 39070,M0II,320.5,20.3,-308,-86.2,-2.33922703
39352,,Hip 39352,K1III + F/G,320.5,-133.8,-291.1,9.8,-0.63922703
41224,,Hip 41224,K5III,320.5,-264,5.2,181.8,-1.50922703
53141,,Hip 53141,A3V,320.5,-67.5,-188.7,250.1,-1.15922703
54630,,Hip 54630,B7III,320.5,110.1,-300.8,10.6,-0.64922703
69260,,Hip 69260,K2,320.5,119.2,8.9,297.4,-0.57922703
89367,,Hip 89367,K2,320.5,-21.6,281.4,151.8,-0.18922703
89609,,Hip 89609,K2III,320.5,311.5,75.5,-3.2,-1.71922703
91339,,Hip 91339,K2,320.5,210.1,233.8,62.3,-0.08922703
92246,,Hip 92246,K2/K3III,320.5,303.4,95.9,-38.1,-0.58922703
102291,,Hip 102291,K0III,320.5,227.2,158.8,-160.9,-0.71922703
104064,,Hip 104064,F0,320.5,57.5,312.3,-43.2,-0.17922703
104508,,Hip 104508,B8V,320.5,234.4,-9.6,-218.4,-0.96922703
107532,,Hip 107532,M...,320.5,15.3,313,-67.1,-0.26922703
110896,,Hip 110896,K5,320.5,-41.1,311.3,-64.3,-0.96922703
1118,,Hip 1118,G8II,321.5,-152.1,282.9,-14.2,-0.626198055
15560,,Hip 15560,K0,321.5,-271,92.6,-146.3,-0.226198055
16409,,Hip 16409,M0III,321.5,-5.8,-207.6,-245.5,-0.416198055
21909,,Hip 21909,A0,321.5,-253.9,-106.1,-166.3,-0.396198055
32779,,Hip 32779,G5III,321.5,33.8,-289.9,-134.9,-0.546198055
35716,,Hip 35716,A0III,321.5,-132.6,-289.2,-46.7,-0.406198055
39001,,Hip 39001,K1II/III,321.5,-135,-291.8,4.8,-0.096198055
39719,,Hip 39719,G5III,321.5,-252.9,-160.5,116.8,-0.726198055
40597,,Hip 40597,G0,321.5,-232.8,-189.5,115.3,-1.006198055
44781,,Hip 44781,K2,321.5,-233.7,-58.4,213,-0.586198055
48414,,7 Sextantis,A0Vs,321.5,-140.1,-200,209.2,-1.516198055
49867,,Hip 49867,K4III,321.5,-62.7,-267.7,166.7,-0.416198055
50389,,Hip 50389,M2III:,321.5,-182.3,5.3,264.9,-0.986198055
59965,,Hip 59965,K3III,321.5,152.8,-281.7,26.5,-0.786198055
60291,,Hip 60291,K3III,321.5,147.6,-276.9,70.4,-0.956198055
70966,,Hip 70966,K3III,321.5,242.4,-185.9,100.5,-1.146198055
71404,,Hip 71404,K3III,321.5,174.2,-242.3,-119.7,-0.356198055
78731,,Hip 78731,B9II/IIIp..,321.5,276,-164.9,-5.4,-1.076198055
84859,,Hip 84859,A0V,321.5,276.2,-149,-70.1,-0.496198055
89660,,Hip 89660,B8II,321.5,318.2,-2.8,-45.9,-0.526198055
92281,,Hip 92281,K5,321.5,143.5,275.7,82.5,-0.106198055
101258,,Hip 101258,K0,321.5,91.6,307.5,-21.3,-0.366198055
106538,,Hip 106538,K2III,321.5,-83,304.6,61,-0.506198055
108885,,Hip 108885,B9,321.5,27.2,300.6,-110.7,-0.056198055
112655,,Hip 112655,B9.5V,321.5,170,-129.1,-240.5,-1.026198055
2866,,Hip 2866,B8,322.6,-153.8,265.2,-100.5,-0.233191531
9655,,Hip 9655,K4III,322.6,-125,11.6,-297.1,-1.113191531
27898,,Hip 27898,K2III,322.6,-77.2,-271.5,-156.1,-0.093191531
28992,,Hip 28992,B4Vnn,322.6,-144.2,-258.4,-128.5,-1.723191531
31585,,Hip 31585,G5,322.6,-315.8,-6.8,65.5,-0.173191531
31738,,Hip 31738,K5/M0III,322.6,-41.1,-293.6,-127.2,-0.803191531
33731,,Hip 33731,B8,322.6,-272.5,-171.9,16.3,-0.783191531
37469,,Hip 37469,Ap...,322.6,-71,-309.5,-56.5,-0.503191531
38106,,82 Geminorum,G2III+...,322.6,-284.5,-89.6,123,-1.363191531
38983,,Hip 38983,K4/K5III,322.6,-137,-292,5.5,-0.563191531
41400,,27 Cancri,M3III,322.6,-244.3,-152.4,145.4,-1.983191531
41781,,Hip 41781,B2.5V,322.6,-26.3,-320.3,-27.9,-1.153191531
42850,,Hip 42850,K3III:,322.6,70.3,-302.8,-86.3,-1.213191531
43780,,Hip 43780,A6:+...,322.6,16.9,-320.2,-34.8,-0.333191531
48292,,Hip 48292,M2III,322.6,-197.1,-54.9,249.4,-0.473191531
65184,,Hip 65184,K2,322.6,-89.8,172.8,257.1,-0.223191531
73586,,Hip 73586,K0,322.6,93.1,124.8,282.5,-0.373191531
75959,,Hip 75959,B3V,322.6,222.1,-223.2,-70.3,-1.153191531
76687,,Hip 76687,K2III,322.6,265.1,-183.8,-0.1,-0.603191531
77721,,Hip 77721,K5III,322.6,137.6,152.4,248.8,-0.173191531
89200,,Hip 89200,K2/K3III,322.6,263.3,-150,-110.8,-0.063191531
89779,,Hip 89779,K5,322.6,45.3,286.4,141.2,-0.193191531
96003,,Hip 96003,K2II-IIIcomp,322.6,13.4,308.4,93.6,-1.173191531
96310,,Hip 96310,M0,322.6,121.6,296.5,36.8,-0.903191531
99997,,Hip 99997,B8,322.6,67.6,315,16,-0.403191531
117907,,Hip 117907,K2IIICN...,322.6,150.7,-203.8,-199.6,-0.053191531
5914,,Hip 5914,N0,323.6,-166.2,199,-193.7,-0.790207603
15230,,Hip 15230,K5,323.6,-208.5,-28.2,-245.9,-1.250207603
17845,,Hip 17845,B9,323.6,-292.8,99.7,-95.1,-0.100207603
26207,,39 Lambda Orionis,O...,323.6,-305.7,-82.2,-67.2,-4.160207603
26693,,Hip 26693,B8,323.6,-273.3,-144,-96.5,-0.520207603
29881,,Hip 29881,A0V,323.6,-310.1,-92.4,-5.3,-0.960207603
36645,,Hip 36645,K2,323.6,-229.3,166.7,156.1,-0.310207603
40958,,Hip 40958,B9IV/V,323.6,-150.2,-282.1,50.8,-0.260207603
51661,,Hip 51661,G5,323.6,78.9,-313.6,13.3,-0.870207603
53389,,Hip 53389,M3III,323.6,-166.4,192.4,200.1,-0.740207603
55046,,Hip 55046,K4III,323.6,131.9,-292.9,-39.2,-0.370207603
61487,,Hip 61487,K5III,323.6,-69.2,78.8,306.2,-0.270207603
66440,,Hip 66440,K5,323.6,-43.9,139.5,288.7,-0.820207603
81471,,Hip 81471,K2,323.6,288.5,48.5,138.3,-0.080207603
83183,,Hip 83183,K0,323.6,41.8,251.9,198.8,-0.130207603
87319,,Hip 87319,G0,323.6,132.7,254.8,149,-0.660207603
87569,,Hip 87569,K3III,323.6,321.7,-24,-25.3,-1.970207603
90953,,Hip 90953,B3III/IV,323.6,316.9,52.4,-39.5,-0.740207603
94781,,Hip 94781,K5,323.6,104.1,298.8,67.8,-0.620207603
99136,,Hip 99136,G5,323.6,51.6,317.2,38.3,-0.130207603
102698,,Hip 102698,B9,323.6,120.7,291.5,-72,-0.080207603
1486,,Hip 1486,K7Iab:,324.7,-157.9,283.7,-2.4,-0.587246417
7944,,Hip 7944,A0,324.7,-208.5,227.1,-101.8,-0.347246417
10298,,Hip 10298,K0,324.7,-163.9,45.7,-276.5,-0.257246417
15048,,Hip 15048,K5,324.7,-263.1,77.1,-174,-1.047246417
21502,,Hip 21502,K1/K2III,324.7,-154.6,-190.4,-212.8,-0.657246417
25493,,Hip 25493,B2V,324.7,-293.1,-103.5,-93.7,-0.817246417
27409,,Hip 27409,K0,324.7,-309.2,83.3,53.9,-0.547246417
31200,,Hip 31200,K0,324.7,-317.9,3.6,65.8,-0.517246417
31462,,Hip 31462,K0,324.7,-200.4,211.8,142.8,-0.397246417
32007,,Hip 32007,B4V,324.7,-108.5,-287.2,-105.6,-1.397246417
33545,,Hip 33545,K0,324.7,-280,-163.3,18.7,-0.507246417
39050,,Hip 39050,B9.5V,324.7,-171.2,-274.2,30.3,-0.067246417
40165,,Hip 40165,K0,324.7,-268.2,46,177.2,-0.677246417
44281,,Hip 44281,M1III,324.7,-93.1,-303.3,69,-0.367246417
46620,,Hip 46620,M2III,324.7,50.9,-319.3,-29.1,-1.677246417
62891,,Hip 62891,M3III,324.7,-57.4,92.1,306,-0.187246417
66023,,Hip 66023,K2III,324.7,177.4,-254.9,-94.6,-0.867246417
76733,,Hip 76733,G8II,324.7,204.5,76.6,240.3,-1.337246417
80164,,Hip 80164,K2,324.7,188,150.3,217.9,-0.467246417
91172,,Hip 91172,K1III,324.7,318.7,25.6,-56.5,-1.197246417
91238,,Hip 91238,B3IV,324.7,314.4,73.5,-34,-0.087246417
95342,,Hip 95342,K0,324.7,99,302.7,63,-0.557246417
95388,,Hip 95388,B8,324.7,140.2,290,40.9,-0.167246417
103124,,Hip 103124,K4III,324.7,249.1,30.4,-206,-0.427246417
105413,,9 Equulei,M2III,324.7,146,244.9,-155.2,-1.747246417
108758,,Hip 108758,B5III,324.7,-50.3,320.6,-10.7,-1.767246417
109282,,Hip 109282,M3III,324.7,185.5,34.9,-264.2,-0.577246417
111841,,10 Lacertae,O9V,324.7,-36,308.4,-94.9,-2.667246417
458,,Hip 458,K5,325.7,-3.5,123.5,-301.4,-0.594308123
1707,,Hip 1707,K2III,325.7,125.4,-161.6,-253.5,-0.304308123
3058,,Hip 3058,A0,325.7,-169.2,277.8,-17.1,-0.844308123
4655,,Hip 4655,M2III,325.7,-108,144.8,-271.1,-1.424308123
24299,,Hip 24299,K4/K5III,325.7,-179,-208.1,-175.3,-0.514308123
26420,,Hip 26420,K2III,325.7,-127.3,-251,-164,-0.664308123
27110,,Hip 27110,B9,325.7,-325.4,-12.1,-8.4,-0.224308123
27296,,Hip 27296,B8,325.7,-324.3,25.2,17.3,-0.494308123
30240,,Hip 30240,A0,325.7,-251,-198.1,-61.9,-0.204308123
31002,,Hip 31002,B8,325.7,-275.9,128.9,115.6,-0.764308123
31872,,Hip 31872,G5,325.7,-280.3,116.5,118.3,-0.604308123
33357,,Hip 33357,M1III,325.7,-60.7,-301.4,-107.6,-2.624308123
40215,,Hip 40215,G8II,325.7,-230.4,149.5,175.2,-2.224308123
40617,,Hip 40617,G8III,325.7,-246.3,-170.5,128,-1.284308123
41961,,Hip 41961,A2,325.7,-196.9,-234.7,110.5,-0.764308123
43590,,Hip 43590,G8III+...,325.7,-63,-318.2,29.1,-1.154308123
53074,,Hip 53074,B8III,325.7,136.6,-283.9,-82.8,-0.884308123
55095,,Hip 55095,K2/K3III,325.7,4.9,-240.3,219.9,-0.194308123
61849,,Hip 61849,K0,325.7,-136.4,203.6,214.6,-0.264308123
72480,,Hip 72480,K3II,325.7,118.4,84,291.6,-0.884308123
85980,,Hip 85980,B8IV,325.7,318.8,-62.3,-23.9,-0.424308123
92243,,Hip 92243,B3IVp,325.7,150.5,277,81.9,-1.504308123
98641,,Hip 98641,B5V,325.7,202.4,248.3,-58.9,-0.564308123
98699,,Hip 98699,A1V,325.7,131.7,297.8,-7.2,-0.634308123
105711,,Hip 105711,K1III,325.7,225.1,37.7,-232.4,-0.494308123
112569,,Hip 112569,K5III,325.7,171.5,-105.1,-256.2,-0.454308123
115902,,Hip 115902,A0,325.7,-147.1,280.9,74.4,-0.914308123
5062,,Hip 5062,B3V,326.8,-183.9,261.8,-66.9,-1.041392868
18922,,Hip 18922,K2,326.8,-266.4,-34.6,-186.1,-0.491392868
33003,,Hip 33003,K2/K3III,326.8,57.7,-289.6,-140,-0.431392868
35419,,Hip 35419,K0,326.8,-283.1,-153.2,56.3,-0.481392868
37292,,Hip 37292,G5,326.8,-293.8,7.6,143,-0.231392868
39264,,Hip 39264,F5 + A2,326.8,-210.7,-241.3,64.6,-0.291392868
40677,,Hip 40677,K5,326.8,-259.9,74.1,183.8,-1.311392868
43182,,Hip 43182,B5V,326.8,-41.8,-324.1,4.4,-0.441392868
52468,,Hip 52468,K3Ib,326.8,100.1,-311,-8.5,-2.991392868
56970,,Hip 56970,M1III,326.8,124.3,-299.2,42.5,-1.621392868
71725,,Hip 71725,K0,326.8,-148.4,242.4,161.4,-0.661392868
73494,,Hip 73494,B4V,326.8,227.4,-230.1,-46.2,-0.581392868
81001,,Hip 81001,G5,326.8,105.8,214.5,222.7,-0.271392868
92904,,Hip 92904,B2V,326.8,271.9,181.1,-4.9,-0.191392868
102217,,Hip 102217,F2IV/V,326.8,243.8,128.9,-175.3,-0.241392868
102858,,Hip 102858,B8,326.8,-23.9,322.7,45.7,-0.451392868
106115,,Hip 106115,K4III,326.8,193.4,151,-215.9,-0.711392868
112611,,Hip 112611,B9,326.8,-21.3,295.9,-137.1,-0.141392868
114227,,Hip 114227,K0,326.8,-122.1,302.5,20.4,-1.361392868
24189,,Hip 24189,M1III,327.9,-129.1,-235.1,-188.6,-1.008500803
28691,,64 Orionis,B8V,327.9,-322.8,-57.1,-6.7,-2.438500803
28816,,17 Leporis,Ap shell,327.9,-229.1,-212.7,-98.7,-2.658500803
30352,,Hip 30352,M1III,327.9,16.7,-291.1,-150,-1.278500803
37530,,Hip 37530,B2.5V,327.9,5,-314,-94.3,-1.178500803
47623,,Hip 47623,B9V,327.9,106.2,-299.3,-81.7,-1.038500803
58542,,Hip 58542,K1III,327.9,108.7,-275.4,140.9,-0.278500803
65606,,Hip 65606,A0III/IV,327.9,200.5,-248.2,75.5,-1.268500803
69122,,Hip 69122,B5IV,327.9,222.2,-240.8,12.1,-1.238500803
69850,,Hip 69850,M3III,327.9,196.5,-250,-79.9,-0.298500803
78628,,Hip 78628,A2/A3III,327.9,297.2,-37.8,133.2,-0.268500803
91898,,Hip 91898,K5,327.9,118.3,288.8,100.4,-1.038500803
95808,,Hip 95808,K0III,327.9,141.6,293.7,34.7,-0.178500803
99450,,Hip 99450,A0,327.9,246.5,183.2,-114.7,-0.708500803
103850,,Hip 103850,K5Ib,327.9,7.3,327.7,5.5,-0.718500803
104492,,Hip 104492,K0,327.9,67.9,315,-60.7,-0.338500803
104794,,Hip 104794,K2III,327.9,237.2,-8.4,-226.2,-0.438500803
108349,,Hip 108349,K2,327.9,200.5,19.6,-258.7,-0.448500803
108612,,18 Pegasi,B3III,327.9,108,240.4,-195.1,-1.578500803
110600,,Hip 110600,F4III,327.9,51.1,267.5,-182.6,-0.638500803
114006,,Hip 114006,G8III,327.9,71.1,157.1,-278.9,-0.488500803
117103,,Hip 117103,K2,327.9,-129.4,299,-36.7,-0.408500803
8934,,Hip 8934,G5,328.9,-219.2,241.5,-43.1,-0.175632082
18508,,Hip 18508,K0,328.9,-299.3,62.5,-121.3,-1.395632082
19412,,Hip 19412,G8II,328.9,-269.5,185.4,34.5,-1.295632082
20856,,Hip 20856,M1III,328.9,-95.5,-217.4,-227.7,-1.175632082
23251,,Hip 23251,K5/M0III,328.9,98.6,-260.8,-174.6,-1.295632082
24378,,Hip 24378,B8,328.9,-264.4,-139,-137.7,-0.235632082
33472,,Hip 33472,K0,328.9,-308.5,35.6,108.4,-0.115632082
33970,,Hip 33970,B9V,328.9,-180.8,-270.4,-49,-0.445632082
36231,,Hip 36231,K2,328.9,-291.6,-127.8,82.6,-0.155632082
41463,,Hip 41463,B2V,328.9,-170.6,-270.7,76.5,-0.905632082
44024,,Hip 44024,G8/K0II,328.9,-7.9,-328.7,-10.9,-1.705632082
48552,,Hip 48552,K5,328.9,-147.8,-193,221.6,-0.865632082
79843,,Hip 79843,K0III,328.9,296.6,3.5,142.2,-0.345632082
86064,,Hip 86064,B9III,328.9,299.4,-120.7,-63.4,-1.495632082
86463,,Hip 86463,A0,328.9,289.5,128.9,88.1,-1.075632082
88126,,Hip 88126,B1/B2II,328.9,326.4,40.9,2.6,-0.205632082
90029,,Hip 90029,K3III,328.9,323.3,56.4,-22.3,-0.285632082
92062,,Hip 92062,F2,328.9,302.3,128,-20.4,-0.635632082
94183,,Hip 94183,A2,328.9,58.9,309,96.1,-0.385632082
94646,,Hip 94646,M2III,328.9,201.7,259.2,18.4,-1.125632082
95406,,Hip 95406,K2,328.9,221.6,242.9,-9.2,-0.565632082
101544,,Hip 101544,K1II-III,328.9,94.1,314,-27,-0.695632082
107856,,Hip 107856,B9p HgMn,328.9,5,322.6,-63.9,-1.385632082
109629,,Hip 109629,K2,328.9,-128.1,288.3,93.1,-0.655632082
9568,,Hip 9568,K0,330,-190.3,254.7,88.6,-1.552786857
19270,,Hip 19270,B0V,330,-263.5,193.8,44,-0.512786857
24490,,Hip 24490,K1IIICN...,330,-46.7,-264.2,-192.2,-0.282786857
24845,,6 Lambda Leporis,B0.5IV,330,-243,-169.1,-145.8,-3.302786857
25028,,Hip 25028,B3V,330,-286.1,-119.3,-113.3,-1.912786857
27485,,Hip 27485,A1/A2IV/V,330,-219.3,-213,-124.2,-0.282786857
28718,,Hip 28718,B5,330,-295.5,-137.1,-52.7,-0.322786857
30461,,Hip 30461,K0/K1III+..,330,-183.8,-255.9,-98.1,-0.912786857
